name1,name2,ref,S,H,V
BR_BR2,BR_M00,APPS,72.854,72.833,1.758
BR_BR2,BR_M01,APPS,73.174,72.949,5.729
BR_BR2,BR_M02,APPS,76.903,76.883,1.750
BR_BR2,BR_M04,APPS,68.278,68.255,1.769
BR_BR2,BR_M04,APPS,68.275,68.252,1.772
BR_BR2,BR_M05,APPS,68.804,68.565,5.736
BR_BR2,BR_BR2,APPS,0.002,0.001,0.002
BR_BR2,BR_ELS,APPS,39.668,39.554,3.001
BR_BR2,BR_BR2,APPS,0.003,0.000,0.003
BR_BR2,BR_M00,APPS,72.859,72.838,1.762
BR_BR2,BR_M00,APPS,72.862,72.838,1.875
BR_BR2,BR_M00,APPS,72.861,72.837,1.872
BR_BR2,BR_M02,APPS,76.906,76.886,1.755
BR_BR2,BR_M02,APPS,76.906,76.886,1.753
BR_BR2,BR_M02,APPS,76.906,76.886,1.753
BR_BR2,BR_M03,APPS,77.312,77.100,5.718
BR_BR2,BR_BR2,APPS,0.002,0.002,0.001
BR_BR2,BR_M00,APPS,72.855,72.834,1.759
BR_BR2,BR_M00,APPS,72.837,72.816,1.763
BR_BR2,BR_M01,APPS,73.169,72.945,5.728
BR_BR2,BR_M02,APPS,76.904,76.884,1.751
BR_BR2,BR_M03,APPS,77.302,77.091,5.712
BR_BR2,BR_M04,APPS,68.270,68.247,1.770
BR_BR2,BR_M04,APPS,68.253,68.230,1.770
BR_BR2,BR_M04,APPS,68.285,68.262,1.774
BR_BR2,BR_M05,APPS,68.802,68.562,5.734
BR_BR2,BR_M05,APPS,68.806,68.566,5.736
BR_BR2,BR2_BR1,APPS,60.390,60.389,0.351
BR_BR2,BR2_ELS,APPS,39.632,39.530,2.846
BR_BR2,BR2_BR1,APPS,60.391,60.390,0.347
BR_BR2,BR2_M10,APPS,67.950,67.928,1.746
BR_BR2,BR2_M10,APPS,67.982,67.960,1.747
BR_BR2,BR2_M10,APPS,67.921,67.899,1.746
BR_BR2,BR2_M10,APPS,67.951,67.928,1.749
BR_BR2,BR2_M11,APPS,68.511,68.273,5.709
BR_BR2,BR2_M06,APPS,70.152,70.130,1.738
BR_BR2,BR2_M06,APPS,70.204,70.182,1.746
BR_BR2,BR2_M07,APPS,70.753,70.517,5.768
BR_BR2,BR2_M07,APPS,70.754,70.524,5.699
BR_BR2,BR2_M07,APPS,70.740,70.509,5.708
BR_BR2,BR2_M08,APPS,69.235,69.213,1.739
BR_BR2,BR2_M09,APPS,69.805,69.572,5.704
BR_BR2,BR2_M09,APPS,69.791,69.557,5.710
BR_BR2,BR2_BR1,APPS,60.390,60.389,0.343
BR_BR2,BR2_M10,APPS,67.951,67.928,1.741
BR_BR2,BR2_M11,APPS,68.511,68.273,5.704
BR_BR2,BR2_M06,APPS,70.181,70.160,1.732
BR_BR2,BR2_M07,APPS,70.761,70.531,5.701
BR_BR2,BR2_M08,APPS,69.232,69.210,1.732
BR_BR2,CLF_CLF2,APPS,20664.640,20664.638,9.163
BR_BR2,CLF_CLF,APPS,20776.730,20776.728,9.165
BR_BR2,CLF_CLF,APPS,20776.726,20776.724,9.165
BR_BR2,CLF_CLF2,APPS,20664.639,20664.637,9.111
BR_BR2,LR_LR2,APPS,35367.389,35367.097,143.680
BR_BR2,LR_M10,APPS,35410.471,35410.154,149.791
BR_BR2,LR_M11,APPS,35410.795,35410.461,153.737
BR_BR2,LR_M11,APPS,35410.788,35410.454,153.741
BR_BR2,LR_M11,APPS,35410.804,35410.471,153.736
BR_BR2,LR_M06,APPS,35412.486,35412.170,149.801
BR_BR2,LR_M07,APPS,35412.848,35412.514,153.748
BR_BR2,LR_M08,APPS,35411.486,35411.169,149.784
BR_BR2,LR_M09,APPS,35411.866,35411.532,153.741
BR_BR2,LR2_LR1,APPS,35343.030,35342.740,143.128
BR_BR2,LR2_M00,APPS,35414.860,35414.543,149.755
BR_BR2,LR2_M01,APPS,35414.985,35414.651,153.708
BR_BR2,LR2_M01,APPS,35414.984,35414.650,153.709
BR_BR2,LR2_M01,APPS,35414.986,35414.652,153.702
BR_BR2,LR2_M02,APPS,35418.643,35418.327,149.749
BR_BR2,LR2_M03,APPS,35418.891,35418.557,153.701
BR_BR2,LR2_M04,APPS,35410.759,35410.442,149.760
BR_BR2,LR2_M05,APPS,35411.074,35410.741,153.712
BR_BR2,LR2_M05,APPS,35411.085,35410.751,153.709
BR_BR2,LR2_M05,APPS,35411.072,35410.738,153.716
BR_BR2,MD_MD2,APPS,39649.844,39649.400,187.749
BR_BR2,MD_CXF,APPS,39812.452,39811.979,194.174
BR_BR2,MD_M01,APPS,39833.666,39833.193,194.115
BR_BR2,MD_M10,APPS,39833.386,39832.914,193.990
BR_BR2,MD_M11,APPS,39829.931,39829.458,194.100
BR_BR2,MD_M12,APPS,39828.056,39827.584,194.003
BR_BR2,MD_M13,APPS,39823.616,39823.143,194.118
BR_BR2,MD_M14,APPS,39821.374,39820.901,194.026
BR_BR2,MD_M02,APPS,39834.989,39834.517,194.007
BR_BR2,MD_M03,APPS,39837.131,39836.658,194.102
BR_BR2,MD_M04,APPS,39837.800,39837.328,193.998
BR_BR2,MD_M05,APPS,39838.539,39838.066,194.085
BR_BR2,MD_M06,APPS,39838.515,39838.043,193.983
BR_BR2,MD_M07,APPS,39837.702,39837.229,194.083
BR_BR2,MD_M08,APPS,39836.983,39836.510,193.978
BR_BR2,MD_M09,APPS,39834.748,39834.275,194.099
BR_BR2,MD_MD2,APPS,39649.868,39649.424,187.747
BR_BR2,MD_CXF,APPS,39812.453,39811.980,194.170
BR_BR2,MD_M01,APPS,39833.686,39833.213,194.112
BR_BR2,MD_M10,APPS,39833.390,39832.917,193.986
BR_BR2,MD_M11,APPS,39829.932,39829.459,194.097
BR_BR2,MD_M12,APPS,39828.057,39827.584,193.999
BR_BR2,MD_M13,APPS,39823.619,39823.146,194.115
BR_BR2,MD_M02,APPS,39834.992,39834.519,194.006
BR_BR2,MD_M03,APPS,39837.135,39836.662,194.099
BR_BR2,MD_M04,APPS,39837.803,39837.331,193.996
BR_BR2,MD_M06,APPS,39838.515,39838.043,193.980
BR_BR2,MD_M07,APPS,39837.702,39837.230,194.081
BR_BR2,MD_M08,APPS,39836.983,39836.511,193.976
BR_BR2,MD_M09,APPS,39834.746,39834.274,194.095
BR_BR2,MD_MD2,APPS,39649.862,39649.417,187.747
BR_M00,BR_M01,APPS,3.990,0.381,3.971
BR_M00,BR_M02,APPS,4.427,4.427,0.008
BR_M00,BR_M04,APPS,7.963,7.963,0.011
BR_M00,BR_M04,APPS,7.967,7.967,0.014
BR_M00,BR_M05,APPS,8.912,7.975,3.978
BR_M00,BR_BR2,APPS,72.854,72.833,1.756
BR_M00,BR_ELS,APPS,101.668,101.660,1.244
BR_M00,BR_BR2,APPS,72.854,72.833,1.755
BR_M00,BR_M00,APPS,0.007,0.006,0.004
BR_M00,BR_M00,APPS,0.117,0.007,0.117
BR_M00,BR_M00,APPS,0.114,0.005,0.114
BR_M00,BR_M02,APPS,4.429,4.429,0.003
BR_M00,BR_M02,APPS,4.429,4.429,0.005
BR_M00,BR_M02,APPS,4.429,4.429,0.005
BR_M00,BR_M03,APPS,6.009,4.520,3.960
BR_M00,BR_BR2,APPS,72.855,72.834,1.759
BR_M00,BR_M00,APPS,0.001,0.001,0.001
BR_M00,BR_M00,APPS,0.030,0.030,0.005
BR_M00,BR_M01,APPS,3.988,0.380,3.970
BR_M00,BR_M02,APPS,4.427,4.427,0.007
BR_M00,BR_M03,APPS,5.997,4.509,3.954
BR_M00,BR_M04,APPS,7.971,7.971,0.012
BR_M00,BR_M04,APPS,7.962,7.962,0.013
BR_M00,BR_M04,APPS,7.975,7.975,0.016
BR_M00,BR_M05,APPS,8.914,7.978,3.977
BR_M00,BR_M05,APPS,8.914,7.977,3.978
BR_M00,BR2_BR1,APPS,67.968,67.954,1.407
BR_M00,BR2_ELS,APPS,63.487,63.477,1.088
BR_M00,BR2_BR1,APPS,67.969,67.954,1.411
BR_M00,BR2_M10,APPS,11.409,11.409,0.012
BR_M00,BR2_M10,APPS,11.386,11.386,0.011
BR_M00,BR2_M10,APPS,11.429,11.429,0.012
BR_M00,BR2_M10,APPS,11.408,11.408,0.009
BR_M00,BR2_M11,APPS,11.844,11.165,3.951
BR_M00,BR2_M06,APPS,3.713,3.712,0.020
BR_M00,BR2_M06,APPS,3.676,3.676,0.012
BR_M00,BR2_M07,APPS,5.331,3.512,4.010
BR_M00,BR2_M07,APPS,5.276,3.508,3.941
BR_M00,BR2_M07,APPS,5.289,3.517,3.950
BR_M00,BR2_M08,APPS,15.196,15.196,0.019
BR_M00,BR2_M09,APPS,15.597,15.090,3.946
BR_M00,BR2_M09,APPS,15.600,15.091,3.952
BR_M00,BR2_BR1,APPS,67.969,67.954,1.415
BR_M00,BR2_M10,APPS,11.401,11.401,0.016
BR_M00,BR2_M11,APPS,11.834,11.156,3.947
BR_M00,BR2_M06,APPS,3.684,3.684,0.026
BR_M00,BR2_M07,APPS,5.274,3.503,3.943
BR_M00,BR2_M08,APPS,15.192,15.192,0.026
BR_M00,CLF_CLF2,APPS,20732.660,20732.659,7.405
BR_M00,CLF_CLF,APPS,20844.947,20844.946,7.407
BR_M00,CLF_CLF,APPS,20844.943,20844.942,7.407
BR_M00,CLF_CLF2,APPS,20732.659,20732.658,7.353
BR_M00,LR_LR2,APPS,35412.025,35411.741,141.922
BR_M00,LR_M10,APPS,35455.016,35454.706,148.033
BR_M00,LR_M11,APPS,35455.340,35455.014,151.979
BR_M00,LR_M11,APPS,35455.332,35455.007,151.983
BR_M00,LR_M11,APPS,35455.349,35455.023,151.978
BR_M00,LR_M06,APPS,35457.043,35456.734,148.043
BR_M00,LR_M07,APPS,35457.404,35457.079,151.990
BR_M00,LR_M08,APPS,35456.024,35455.715,148.027
BR_M00,LR_M09,APPS,35456.403,35456.077,151.983
BR_M00,LR2_LR1,APPS,35387.579,35387.297,141.370
BR_M00,LR2_M00,APPS,35459.421,35459.113,147.997
BR_M00,LR2_M01,APPS,35459.546,35459.220,151.950
BR_M00,LR2_M01,APPS,35459.545,35459.219,151.952
BR_M00,LR2_M01,APPS,35459.546,35459.221,151.944
BR_M00,LR2_M02,APPS,35463.208,35462.900,147.991
BR_M00,LR2_M03,APPS,35463.456,35463.130,151.943
BR_M00,LR2_M04,APPS,35455.309,35455.001,148.002
BR_M00,LR2_M05,APPS,35455.624,35455.299,151.954
BR_M00,LR2_M05,APPS,35455.635,35455.309,151.951
BR_M00,LR2_M05,APPS,35455.622,35455.296,151.958
BR_M00,MD_MD2,APPS,39722.552,39722.117,185.991
BR_M00,MD_CXF,APPS,39885.146,39884.681,192.416
BR_M00,MD_M01,APPS,39906.357,39905.894,192.357
BR_M00,MD_M10,APPS,39906.081,39905.618,192.233
BR_M00,MD_M11,APPS,39902.626,39902.163,192.342
BR_M00,MD_M12,APPS,39900.752,39900.289,192.245
BR_M00,MD_M13,APPS,39896.312,39895.848,192.360
BR_M00,MD_M14,APPS,39894.070,39893.606,192.268
BR_M00,MD_M02,APPS,39907.681,39907.218,192.249
BR_M00,MD_M03,APPS,39909.823,39909.359,192.344
BR_M00,MD_M04,APPS,39910.493,39910.030,192.240
BR_M00,MD_M05,APPS,39911.232,39910.769,192.327
BR_M00,MD_M06,APPS,39911.209,39910.746,192.225
BR_M00,MD_M07,APPS,39910.396,39909.933,192.325
BR_M00,MD_M08,APPS,39909.677,39909.214,192.221
BR_M00,MD_M09,APPS,39907.443,39906.979,192.341
BR_M00,MD_MD2,APPS,39722.576,39722.141,185.989
BR_M00,MD_CXF,APPS,39885.147,39884.682,192.413
BR_M00,MD_M01,APPS,39906.377,39905.914,192.354
BR_M00,MD_M10,APPS,39906.084,39905.621,192.228
BR_M00,MD_M11,APPS,39902.627,39902.164,192.339
BR_M00,MD_M12,APPS,39900.752,39900.289,192.241
BR_M00,MD_M13,APPS,39896.315,39895.851,192.358
BR_M00,MD_M02,APPS,39907.684,39907.220,192.248
BR_M00,MD_M03,APPS,39909.827,39909.363,192.341
BR_M00,MD_M04,APPS,39910.496,39910.033,192.238
BR_M00,MD_M06,APPS,39911.209,39910.746,192.222
BR_M00,MD_M07,APPS,39910.396,39909.933,192.323
BR_M00,MD_M08,APPS,39909.677,39909.214,192.218
BR_M00,MD_M09,APPS,39907.441,39906.978,192.338
BR_M00,MD_MD2,APPS,39722.570,39722.134,185.989
BR_M01,BR_M02,APPS,5.998,4.489,3.979
BR_M01,BR_M04,APPS,8.706,7.753,3.960
BR_M01,BR_M04,APPS,8.708,7.757,3.957
BR_M01,BR_M05,APPS,7.749,7.749,0.007
BR_M01,BR_BR2,APPS,73.174,72.949,5.727
BR_M01,BR_ELS,APPS,101.920,101.883,2.728
BR_M01,BR_BR2,APPS,73.174,72.949,5.726
BR_M01,BR_M00,APPS,3.986,0.383,3.967
BR_M01,BR_M00,APPS,3.873,0.384,3.854
BR_M01,BR_M00,APPS,3.876,0.383,3.857
BR_M01,BR_M02,APPS,5.997,4.491,3.974
BR_M01,BR_M02,APPS,5.998,4.491,3.977
BR_M01,BR_M02,APPS,5.998,4.491,3.977
BR_M01,BR_M03,APPS,4.550,4.550,0.011
BR_M01,BR_BR2,APPS,73.175,72.950,5.730
BR_M01,BR_M00,APPS,3.988,0.381,3.970
BR_M01,BR_M00,APPS,3.988,0.410,3.966
BR_M01,BR_M01,APPS,0.004,0.004,0.001
BR_M01,BR_M02,APPS,5.997,4.488,3.978
BR_M01,BR_M03,APPS,4.539,4.539,0.017
BR_M01,BR_M04,APPS,8.712,7.760,3.959
BR_M01,BR_M04,APPS,8.705,7.752,3.959
BR_M01,BR_M04,APPS,8.713,7.764,3.955
BR_M01,BR_M05,APPS,7.753,7.753,0.005
BR_M01,BR_M05,APPS,7.751,7.751,0.006
BR_M01,BR2_BR1,APPS,68.519,68.308,5.378
BR_M01,BR2_ELS,APPS,63.837,63.772,2.884
BR_M01,BR2_BR1,APPS,68.520,68.309,5.382
BR_M01,BR2_M10,APPS,11.844,11.154,3.983
BR_M01,BR2_M10,APPS,11.821,11.130,3.983
BR_M01,BR2_M10,APPS,11.862,11.174,3.983
BR_M01,BR2_M10,APPS,11.841,11.152,3.980
BR_M01,BR2_M11,APPS,10.903,10.903,0.020
BR_M01,BR2_M06,APPS,5.355,3.570,3.991
BR_M01,BR2_M06,APPS,5.323,3.530,3.984
BR_M01,BR2_M07,APPS,3.338,3.337,0.039
BR_M01,BR2_M07,APPS,3.333,3.333,0.030
BR_M01,BR2_M07,APPS,3.343,3.343,0.021
BR_M01,BR2_M08,APPS,15.420,14.895,3.990
BR_M01,BR2_M09,APPS,14.783,14.783,0.025
BR_M01,BR2_M09,APPS,14.785,14.785,0.019
BR_M01,BR2_BR1,APPS,68.520,68.308,5.387
BR_M01,BR2_M10,APPS,11.838,11.146,3.988
BR_M01,BR2_M11,APPS,10.894,10.894,0.025
BR_M01,BR2_M06,APPS,5.340,3.541,3.997
BR_M01,BR2_M07,APPS,3.327,3.327,0.028
BR_M01,BR2_M08,APPS,15.418,14.891,3.998
BR_M01,CLF_CLF2,APPS,20732.896,20732.896,3.434
BR_M01,CLF_CLF,APPS,20845.181,20845.181,3.436
BR_M01,CLF_CLF,APPS,20845.177,20845.177,3.436
BR_M01,CLF_CLF2,APPS,20732.895,20732.895,3.382
BR_M01,LR_LR2,APPS,35412.367,35412.099,137.950
BR_M01,LR_M10,APPS,35455.357,35455.064,144.062
BR_M01,LR_M11,APPS,35455.681,35455.372,148.008
BR_M01,LR_M11,APPS,35455.674,35455.365,148.011
BR_M01,LR_M11,APPS,35455.690,35455.381,148.007
BR_M01,LR_M06,APPS,35457.385,35457.092,144.071
BR_M01,LR_M07,APPS,35457.745,35457.437,148.019
BR_M01,LR_M08,APPS,35456.365,35456.073,144.055
BR_M01,LR_M09,APPS,35456.744,35456.435,148.012
BR_M01,LR2_LR1,APPS,35387.921,35387.655,137.399
BR_M01,LR2_M00,APPS,35459.763,35459.470,144.026
BR_M01,LR2_M01,APPS,35459.887,35459.578,147.979
BR_M01,LR2_M01,APPS,35459.886,35459.577,147.980
BR_M01,LR2_M01,APPS,35459.887,35459.579,147.972
BR_M01,LR2_M02,APPS,35463.550,35463.258,144.019
BR_M01,LR2_M03,APPS,35463.797,35463.488,147.972
BR_M01,LR2_M04,APPS,35455.651,35455.358,144.031
BR_M01,LR2_M05,APPS,35455.965,35455.657,147.983
BR_M01,LR2_M05,APPS,35455.976,35455.667,147.980
BR_M01,LR2_M05,APPS,35455.963,35455.654,147.987
BR_M01,MD_MD2,APPS,39722.669,39722.252,182.020
BR_M01,MD_CXF,APPS,39885.263,39884.818,188.445
BR_M01,MD_M01,APPS,39906.475,39906.031,188.386
BR_M01,MD_M10,APPS,39906.199,39905.755,188.261
BR_M01,MD_M11,APPS,39902.744,39902.299,188.371
BR_M01,MD_M12,APPS,39900.869,39900.425,188.274
BR_M01,MD_M13,APPS,39896.430,39895.985,188.389
BR_M01,MD_M14,APPS,39894.187,39893.743,188.297
BR_M01,MD_M02,APPS,39907.799,39907.355,188.277
BR_M01,MD_M03,APPS,39909.941,39909.496,188.373
BR_M01,MD_M04,APPS,39910.611,39910.167,188.269
BR_M01,MD_M05,APPS,39911.350,39910.906,188.356
BR_M01,MD_M06,APPS,39911.327,39910.883,188.254
BR_M01,MD_M07,APPS,39910.514,39910.069,188.354
BR_M01,MD_M08,APPS,39909.795,39909.351,188.249
BR_M01,MD_M09,APPS,39907.561,39907.116,188.370
BR_M01,MD_MD2,APPS,39722.694,39722.277,182.017
BR_M01,MD_CXF,APPS,39885.264,39884.819,188.441
BR_M01,MD_M01,APPS,39906.495,39906.051,188.383
BR_M01,MD_M10,APPS,39906.202,39905.758,188.257
BR_M01,MD_M11,APPS,39902.745,39902.300,188.368
BR_M01,MD_M12,APPS,39900.870,39900.426,188.270
BR_M01,MD_M13,APPS,39896.433,39895.988,188.386
BR_M01,MD_M02,APPS,39907.802,39907.357,188.276
BR_M01,MD_M03,APPS,39909.945,39909.500,188.370
BR_M01,MD_M04,APPS,39910.614,39910.170,188.266
BR_M01,MD_M06,APPS,39911.327,39910.883,188.251
BR_M01,MD_M07,APPS,39910.514,39910.070,188.352
BR_M01,MD_M08,APPS,39909.795,39909.351,188.247
BR_M01,MD_M09,APPS,39907.559,39907.114,188.366
BR_M01,MD_MD2,APPS,39722.687,39722.270,182.017
BR_M02,BR_M04,APPS,12.057,12.057,0.019
BR_M02,BR_M04,APPS,12.061,12.061,0.022
BR_M02,BR_M05,APPS,12.647,12.003,3.986
BR_M02,BR_BR2,APPS,76.903,76.883,1.748
BR_M02,BR_ELS,APPS,104.968,104.961,1.251
BR_M02,BR_BR2,APPS,76.903,76.883,1.747
BR_M02,BR_M00,APPS,4.421,4.421,0.012
BR_M02,BR_M00,APPS,4.422,4.420,0.125
BR_M02,BR_M00,APPS,4.423,4.421,0.122
BR_M02,BR_M02,APPS,0.006,0.004,0.005
BR_M02,BR_M02,APPS,0.004,0.004,0.002
BR_M02,BR_M02,APPS,0.004,0.004,0.002
BR_M02,BR_M03,APPS,3.986,0.379,3.968
BR_M02,BR_BR2,APPS,76.904,76.884,1.752
BR_M02,BR_M00,APPS,4.426,4.426,0.009
BR_M02,BR_M00,APPS,4.432,4.432,0.013
BR_M02,BR_M01,APPS,6.000,4.492,3.978
BR_M02,BR_M02,APPS,0.004,0.004,0.001
BR_M02,BR_M03,APPS,3.980,0.378,3.962
BR_M02,BR_M04,APPS,12.066,12.066,0.020
BR_M02,BR_M04,APPS,12.061,12.061,0.020
BR_M02,BR_M04,APPS,12.066,12.066,0.024
BR_M02,BR_M05,APPS,12.650,12.006,3.984
BR_M02,BR_M05,APPS,12.648,12.004,3.985
BR_M02,BR2_BR1,APPS,69.234,69.220,1.399
BR_M02,BR2_ELS,APPS,65.982,65.973,1.095
BR_M02,BR2_BR1,APPS,69.235,69.221,1.403
BR_M02,BR2_M10,APPS,15.218,15.218,0.005
BR_M02,BR2_M10,APPS,15.191,15.191,0.004
BR_M02,BR2_M10,APPS,15.241,15.241,0.004
BR_M02,BR2_M10,APPS,15.217,15.217,0.002
BR_M02,BR2_M11,APPS,15.445,14.929,3.959
BR_M02,BR2_M06,APPS,8.042,8.042,0.012
BR_M02,BR2_M06,APPS,8.000,8.000,0.005
BR_M02,BR2_M07,APPS,8.755,7.779,4.018
BR_M02,BR2_M07,APPS,8.719,7.774,3.949
BR_M02,BR2_M07,APPS,8.734,7.786,3.957
BR_M02,BR2_M08,APPS,18.555,18.555,0.012
BR_M02,BR2_M09,APPS,18.809,18.389,3.954
BR_M02,BR2_M09,APPS,18.815,18.393,3.960
BR_M02,BR2_BR1,APPS,69.235,69.220,1.408
BR_M02,BR2_M10,APPS,15.210,15.210,0.009
BR_M02,BR2_M11,APPS,15.436,14.921,3.954
BR_M02,BR2_M06,APPS,8.012,8.012,0.018
BR_M02,BR2_M07,APPS,8.715,7.768,3.951
BR_M02,BR2_M08,APPS,18.551,18.551,0.019
BR_M02,CLF_CLF2,APPS,20735.768,20735.767,7.412
BR_M02,CLF_CLF,APPS,20848.079,20848.078,7.415
BR_M02,CLF_CLF,APPS,20848.075,20848.074,7.415
BR_M02,CLF_CLF2,APPS,20735.767,20735.766,7.361
BR_M02,LR_LR2,APPS,35413.048,35412.763,141.929
BR_M02,LR_M10,APPS,35456.031,35455.722,148.041
BR_M02,LR_M11,APPS,35456.355,35456.029,151.987
BR_M02,LR_M11,APPS,35456.348,35456.022,151.990
BR_M02,LR_M11,APPS,35456.364,35456.039,151.986
BR_M02,LR_M06,APPS,35458.060,35457.751,148.050
BR_M02,LR_M07,APPS,35458.421,35458.095,151.998
BR_M02,LR_M08,APPS,35457.039,35456.729,148.034
BR_M02,LR_M09,APPS,35457.418,35457.092,151.991
BR_M02,LR2_LR1,APPS,35388.595,35388.312,141.378
BR_M02,LR2_M00,APPS,35460.438,35460.129,148.005
BR_M02,LR2_M01,APPS,35460.562,35460.237,151.958
BR_M02,LR2_M01,APPS,35460.561,35460.236,151.959
BR_M02,LR2_M01,APPS,35460.563,35460.237,151.951
BR_M02,LR2_M02,APPS,35464.225,35463.917,147.998
BR_M02,LR2_M03,APPS,35464.472,35464.147,151.951
BR_M02,LR2_M04,APPS,35456.325,35456.016,148.010
BR_M02,LR2_M05,APPS,35456.640,35456.314,151.962
BR_M02,LR2_M05,APPS,35456.651,35456.325,151.959
BR_M02,LR2_M05,APPS,35456.637,35456.312,151.966
BR_M02,MD_MD2,APPS,39726.471,39726.035,185.999
BR_M02,MD_CXF,APPS,39889.057,39888.593,192.424
BR_M02,MD_M01,APPS,39910.268,39909.804,192.364
BR_M02,MD_M10,APPS,39909.993,39909.530,192.240
BR_M02,MD_M11,APPS,39906.538,39906.075,192.350
BR_M02,MD_M12,APPS,39904.664,39904.201,192.253
BR_M02,MD_M13,APPS,39900.225,39899.761,192.368
BR_M02,MD_M14,APPS,39897.982,39897.519,192.276
BR_M02,MD_M02,APPS,39911.591,39911.128,192.256
BR_M02,MD_M03,APPS,39913.734,39913.270,192.352
BR_M02,MD_M04,APPS,39914.404,39913.941,192.248
BR_M02,MD_M05,APPS,39915.143,39914.680,192.335
BR_M02,MD_M06,APPS,39915.120,39914.657,192.233
BR_M02,MD_M07,APPS,39914.308,39913.844,192.333
BR_M02,MD_M08,APPS,39913.589,39913.126,192.228
BR_M02,MD_M09,APPS,39911.355,39910.892,192.349
BR_M02,MD_MD2,APPS,39726.495,39726.059,185.996
BR_M02,MD_CXF,APPS,39889.058,39888.594,192.420
BR_M02,MD_M01,APPS,39910.288,39909.824,192.362
BR_M02,MD_M10,APPS,39909.997,39909.534,192.236
BR_M02,MD_M11,APPS,39906.539,39906.076,192.346
BR_M02,MD_M12,APPS,39904.664,39904.201,192.249
BR_M02,MD_M13,APPS,39900.227,39899.764,192.365
BR_M02,MD_M02,APPS,39911.594,39911.131,192.255
BR_M02,MD_M03,APPS,39913.738,39913.274,192.349
BR_M02,MD_M04,APPS,39914.407,39913.944,192.245
BR_M02,MD_M06,APPS,39915.120,39914.657,192.230
BR_M02,MD_M07,APPS,39914.308,39913.845,192.331
BR_M02,MD_M08,APPS,39913.589,39913.126,192.226
BR_M02,MD_M09,APPS,39911.353,39910.890,192.345
BR_M02,MD_MD2,APPS,39726.488,39726.053,185.996
BR_M04,BR_M04,APPS,0.005,0.004,0.003
BR_M04,BR_M05,APPS,3.984,0.368,3.967
BR_M04,BR_BR2,APPS,68.278,68.255,1.767
BR_M04,BR_ELS,APPS,99.282,99.275,1.232
BR_M04,BR_BR2,APPS,68.278,68.255,1.766
BR_M04,BR_M00,APPS,7.969,7.969,0.007
BR_M04,BR_M00,APPS,7.971,7.970,0.106
BR_M04,BR_M00,APPS,7.969,7.969,0.103
BR_M04,BR_M02,APPS,12.059,12.059,0.014
BR_M04,BR_M02,APPS,12.059,12.059,0.017
BR_M04,BR_M02,APPS,12.059,12.059,0.017
BR_M04,BR_M03,APPS,12.654,12.023,3.949
BR_M04,BR_BR2,APPS,68.279,68.256,1.770
BR_M04,BR_M00,APPS,7.964,7.964,0.010
BR_M04,BR_M00,APPS,7.973,7.973,0.006
BR_M04,BR_M01,APPS,8.703,7.750,3.959
BR_M04,BR_M02,APPS,12.056,12.056,0.018
BR_M04,BR_M03,APPS,12.642,12.011,3.943
BR_M04,BR_M04,APPS,0.009,0.009,0.001
BR_M04,BR_M04,APPS,0.031,0.031,0.001
BR_M04,BR_M04,APPS,0.020,0.019,0.005
BR_M04,BR_M05,APPS,3.982,0.367,3.965
BR_M04,BR_M05,APPS,3.984,0.371,3.967
BR_M04,BR2_BR1,APPS,70.184,70.170,1.418
BR_M04,BR2_ELS,APPS,63.308,63.298,1.077
BR_M04,BR2_BR1,APPS,70.185,70.171,1.422
BR_M04,BR2_M10,APPS,3.700,3.700,0.023
BR_M04,BR2_M10,APPS,3.686,3.686,0.023
BR_M04,BR2_M10,APPS,3.711,3.711,0.023
BR_M04,BR2_M10,APPS,3.699,3.699,0.020
BR_M04,BR2_M11,APPS,5.312,3.563,3.940
BR_M04,BR2_M06,APPS,4.356,4.356,0.031
BR_M04,BR2_M06,APPS,4.380,4.380,0.023
BR_M04,BR2_M07,APPS,5.999,4.471,3.999
BR_M04,BR2_M07,APPS,5.956,4.475,3.930
BR_M04,BR2_M07,APPS,5.956,4.467,3.939
BR_M04,BR2_M08,APPS,8.012,8.012,0.030
BR_M04,BR2_M09,APPS,8.935,8.022,3.935
BR_M04,BR2_M09,APPS,8.935,8.019,3.941
BR_M04,BR2_BR1,APPS,70.185,70.170,1.426
BR_M04,BR2_M10,APPS,3.692,3.692,0.028
BR_M04,BR2_M11,APPS,5.302,3.554,3.935
BR_M04,BR2_M06,APPS,4.379,4.379,0.037
BR_M04,BR2_M07,APPS,5.960,4.480,3.932
BR_M04,BR2_M08,APPS,8.007,8.007,0.037
BR_M04,CLF_CLF2,APPS,20730.361,20730.360,7.394
BR_M04,CLF_CLF,APPS,20842.591,20842.589,7.396
BR_M04,CLF_CLF,APPS,20842.586,20842.585,7.396
BR_M04,CLF_CLF2,APPS,20730.360,20730.359,7.342
BR_M04,LR_LR2,APPS,35414.014,35413.730,141.911
BR_M04,LR_M10,APPS,35457.016,35456.707,148.022
BR_M04,LR_M11,APPS,35457.340,35457.015,151.968
BR_M04,LR_M11,APPS,35457.333,35457.007,151.972
BR_M04,LR_M11,APPS,35457.350,35457.024,151.967
BR_M04,LR_M06,APPS,35459.043,35458.734,148.032
BR_M04,LR_M07,APPS,35459.403,35459.078,151.979
BR_M04,LR_M08,APPS,35458.025,35457.716,148.015
BR_M04,LR_M09,APPS,35458.405,35458.079,151.972
BR_M04,LR2_LR1,APPS,35389.579,35389.297,141.359
