name,ref,latitude,longitude,alt
MD1_M01,AusPos,39.472824885,-112.994494235,1589.241,-7381.363,19538.036,184.932
MD1_M10,AusPos,39.472992224,-112.994209724,1589.144,-7356.858,19556.595,184.807
MD1_M11,AusPos,39.472988677,-112.994149959,1589.247,-7351.715,19556.197,184.917
MD1_M12,AusPos,39.472983813,-112.994122474,1589.145,-7349.350,19555.654,184.820
MD1_M13,AusPos,39.472966753,-112.994066639,1589.250,-7344.546,19553.755,184.936
MD1_M02,AusPos,39.472845508,-112.994484679,1589.141,-7380.539,19540.325,184.826
MD1_M03,AusPos,39.472886645,-112.994456798,1589.245,-7378.135,19544.891,184.919
MD1_M04,AusPos,39.472904348,-112.994440008,1589.146,-7376.688,19546.855,184.816
MD1_M06,AusPos,39.472950980,-112.994375814,1589.140,-7371.158,19552.029,184.801
MD1_M07,AusPos,39.472973249,-112.994323241,1589.243,-7366.631,19554.498,184.902
MD1_M08,AusPos,39.472980942,-112.994296770,1589.139,-7364.351,19555.350,184.797
MD1_M09,AusPos,39.472990764,-112.994237910,1589.255,-7359.285,19556.436,184.916
MD1_MD2,AusPos,39.472350642,-112.991792179,1582.449,-7148.843,19485.132,178.567
BR1_BR2,APPS,39.188847816,-112.712312541,1394.721,16973.506,-11982.155,-9.158
BR1_M00,APPS,39.188304823,-112.711839895,1396.702,17014.486,-12042.366,-7.400
BR1_M01,APPS,39.188305866,-112.711835786,1400.674,17014.851,-12042.256,-3.429
BR1_M02,APPS,39.188265516,-112.711831341,1396.704,17015.234,-12046.729,-7.407
BR1_M04,APPS,39.188372953,-112.711811127,1396.705,17016.955,-12034.795,-7.389
BR1_M04,APPS,39.188372990,-112.711811128,1396.708,17016.955,-12034.791,-7.386
BR1_M05,APPS,39.188372009,-112.711807188,1400.673,17017.306,-12034.906,-3.422
BR1_BR2,APPS,39.188847821,-112.712312537,1394.723,16973.506,-11982.154,-9.155
BR1_ELS,APPS,39.188865652,-112.712769784,1397.614,16933.997,-11980.265,-6.156
BR1_BR2,APPS,39.188847819,-112.712312539,1394.724,16973.506,-11982.155,-9.155
BR1_M00,APPS,39.188304766,-112.711839896,1396.706,17014.486,-12042.372,-7.396
BR1_M00,APPS,39.188304763,-112.711839902,1396.819,17014.485,-12042.372,-7.283
BR1_M00,APPS,39.188304775,-112.711839900,1396.816,17014.485,-12042.371,-7.286
BR1_M02,APPS,39.188265500,-112.711831303,1396.709,17015.238,-12046.730,-7.403
BR1_M02,APPS,39.188265500,-112.711831303,1396.707,17015.238,-12046.730,-7.405
BR1_M02,APPS,39.188265500,-112.711831303,1396.707,17015.238,-12046.730,-7.405
BR1_M03,APPS,39.188265454,-112.711827082,1400.673,17015.613,-12046.742,-3.440
BR1_BR2,APPS,39.188847829,-112.712312532,1394.720,16973.507,-11982.153,-9.159
BR1_M00,APPS,39.188304816,-112.711839888,1396.703,17014.486,-12042.366,-7.399
BR1_M00,APPS,39.188304823,-112.711840239,1396.706,17014.456,-12042.366,-7.395
BR1_M01,APPS,39.188305898,-112.711835812,1400.673,17014.849,-12042.253,-3.430
BR1_M02,APPS,39.188265523,-112.711831297,1396.705,17015.238,-12046.728,-7.406
BR1_M03,APPS,39.188265556,-112.711827083,1400.667,17015.613,-12046.731,-3.446
BR1_M04,APPS,39.188373032,-112.711811157,1396.706,17016.952,-12034.786,-7.387
BR1_M04,APPS,39.188373024,-112.711811472,1396.706,17016.925,-12034.787,-7.387
BR1_M04,APPS,39.188373011,-112.711810918,1396.710,17016.973,-12034.788,-7.384
BR1_M05,APPS,39.188372043,-112.711807186,1400.672,17017.306,-12034.902,-3.423
BR1_M05,APPS,39.188372019,-112.711807151,1400.673,17017.310,-12034.905,-3.422
BR2_BR1,APPS,39.188360577,-112.712622937,1395.103,16946.802,-12036.318,-8.807
BR2_ELS,APPS,39.188528884,-112.712515717,1397.587,16956.033,-12017.614,-6.312
BR2_BR1,APPS,39.188360563,-112.712622946,1395.100,16946.801,-12036.320,-8.810
BR2_M10,APPS,39.188396933,-112.711781402,1396.684,17019.518,-12032.126,-7.412
BR2_M10,APPS,39.188396647,-112.711781261,1396.684,17019.530,-12032.158,-7.411
BR2_M10,APPS,39.188397185,-112.711781548,1396.684,17019.505,-12032.098,-7.412
BR2_M10,APPS,39.188396925,-112.711781413,1396.687,17019.517,-12032.127,-7.409
BR2_M11,APPS,39.188393912,-112.711779955,1400.648,17019.654,-12032.469,-3.449
BR2_M06,APPS,39.188337916,-112.711833796,1396.676,17015.005,-12038.689,-7.419
BR2_M06,APPS,39.188337540,-112.711833442,1396.684,17015.035,-12038.731,-7.412
BR2_M07,APPS,39.188335634,-112.711830470,1400.708,17015.303,-12038.950,-3.390
BR2_M07,APPS,39.188335585,-112.711830423,1400.638,17015.307,-12038.955,-3.459
BR2_M07,APPS,39.188335692,-112.711830524,1400.647,17015.298,-12038.943,-3.450
BR2_M08,APPS,39.188415236,-112.711735999,1396.683,17023.437,-12030.085,-7.419
BR2_M09,APPS,39.188412651,-112.711733636,1400.650,17023.652,-12030.379,-3.454
BR2_M09,APPS,39.188412745,-112.711733761,1400.656,17023.642,-12030.369,-3.447
BR2_BR1,APPS,39.188360571,-112.712622941,1395.095,16946.801,-12036.319,-8.815
BR2_M10,APPS,39.188396880,-112.711781468,1396.679,17019.512,-12032.132,-7.416
BR2_M11,APPS,39.188393851,-112.711780029,1400.643,17019.648,-12032.476,-3.453
BR2_M06,APPS,39.188337645,-112.711833692,1396.670,17015.014,-12038.720,-7.426
BR2_M07,APPS,39.188335529,-112.711830385,1400.641,17015.310,-12038.961,-3.457
BR2_M08,APPS,39.188415222,-112.711736058,1396.676,17023.432,-12030.087,-7.426
CLF1_CLF2,APPS,39.295168984,-112.908722878,1370.054,0.832,-194.213,0.005
CLF1_CLF,APPS,39.296918146,-112.908732495,1370.053,0.002,0.023,0.007
CLF1_CLF,APPS,39.296918125,-112.908732454,1370.053,0.006,0.021,0.007
CLF1_CLF2,APPS,39.295168968,-112.908722877,1370.002,0.832,-194.214,-0.047
LR1_LR2,APPS,39.208366735,-113.120868621,1538.422,-18326.939,-9811.868,134.522
LR1_M10,APPS,39.207883770,-113.121403864,1544.750,-18373.324,-9865.400,140.634
LR1_M11,APPS,39.207885109,-113.121407200,1548.696,-18373.623,-9865.257,144.579
LR1_M11,APPS,39.207885072,-113.121407118,1548.700,-18373.616,-9865.261,144.583
LR1_M11,APPS,39.207885076,-113.121407309,1548.696,-18373.632,-9865.261,144.578
LR1_M06,APPS,39.207954030,-113.121422026,1544.752,-18374.874,-9857.594,140.643
LR1_M07,APPS,39.207953427,-113.121425935,1548.700,-18375.224,-9857.667,144.590
LR1_M08,APPS,39.207845693,-113.121418446,1544.753,-18374.593,-9869.626,140.627
LR1_M09,APPS,39.207846173,-113.121422487,1548.711,-18374.954,-9869.578,144.584
LR2_LR1,APPS,39.207869222,-113.120623553,1537.896,-18305.895,-9867.163,133.971
LR2_M00,APPS,39.207980268,-113.121447598,1544.708,-18377.077,-9854.676,140.597
LR2_M01,APPS,39.207977449,-113.121448933,1548.662,-18377.204,-9854.994,144.550
LR2_M01,APPS,39.207977554,-113.121448914,1548.663,-18377.202,-9854.983,144.552
LR2_M01,APPS,39.207977375,-113.121448948,1548.655,-18377.205,-9855.003,144.544
LR2_M02,APPS,39.208002863,-113.121489784,1544.708,-18380.715,-9852.158,140.591
LR2_M03,APPS,39.208000680,-113.121492495,1548.661,-18380.961,-9852.406,144.543
LR2_M04,APPS,39.207916431,-113.121404788,1544.713,-18373.395,-9861.773,140.602
LR2_M05,APPS,39.207915022,-113.121408224,1548.667,-18373.703,-9861.935,144.554
LR2_M05,APPS,39.207915013,-113.121408351,1548.664,-18373.714,-9861.936,144.552
LR2_M05,APPS,39.207915063,-113.121408191,1548.670,-18373.700,-9861.930,144.558
MD1_MD2,APPS,39.472350407,-112.991791848,1582.473,-7148.815,19485.106,178.592
MD1_CXF,APPS,39.472757760,-112.994203698,1589.273,-7356.364,19530.558,185.016
MD1_M01,APPS,39.472825356,-112.994493725,1589.265,-7381.320,19538.088,184.957
MD1_M10,APPS,39.472992650,-112.994209396,1589.170,-7356.830,19556.643,184.833
MD1_M11,APPS,39.472989111,-112.994149638,1589.272,-7351.687,19556.245,184.942
MD1_M12,APPS,39.472984241,-112.994122162,1589.171,-7349.323,19555.702,184.845
MD1_M13,APPS,39.472967152,-112.994066312,1589.274,-7344.518,19553.800,184.960
MD1_M14,APPS,39.472956425,-112.994041624,1589.176,-7342.394,19552.606,184.868
MD1_M02,APPS,39.472846030,-112.994484401,1589.163,-7380.515,19540.383,184.849
MD1_M03,APPS,39.472887138,-112.994456513,1589.270,-7378.110,19544.946,184.944
MD1_M04,APPS,39.472904853,-112.994439706,1589.170,-7376.662,19546.911,184.840
MD1_M05,APPS,39.472938238,-112.994398043,1589.265,-7373.072,19550.616,184.927
MD1_M06,APPS,39.472951492,-112.994375502,1589.165,-7371.131,19552.085,184.825
MD1_M07,APPS,39.472973734,-112.994322937,1589.267,-7366.604,19554.552,184.925
MD1_M08,APPS,39.472981421,-112.994296460,1589.163,-7364.325,19555.403,184.821
MD1_M09,APPS,39.472991253,-112.994237591,1589.281,-7359.257,19556.490,184.941
MD1_MD2,APPS,39.472350508,-112.991792141,1582.471,-7148.840,19485.117,178.589
MD1_CXF,APPS,39.472757773,-112.994203696,1589.269,-7356.364,19530.559,185.013
MD1_M01,APPS,39.472825420,-112.994494001,1589.263,-7381.343,19538.095,184.954
MD1_M10,APPS,39.472992680,-112.994209413,1589.166,-7356.832,19556.646,184.829
MD1_M11,APPS,39.472989115,-112.994149649,1589.269,-7351.688,19556.246,184.939
MD1_M12,APPS,39.472984244,-112.994122166,1589.167,-7349.323,19555.702,184.842
MD1_M13,APPS,39.472967168,-112.994066339,1589.272,-7344.520,19553.802,184.958
MD1_M02,APPS,39.472846041,-112.994484435,1589.163,-7380.518,19540.384,184.848
MD1_M03,APPS,39.472887170,-112.994456535,1589.267,-7378.112,19544.949,184.941
MD1_M04,APPS,39.472904868,-112.994439737,1589.168,-7376.664,19546.913,184.838
MD1_M06,APPS,39.472951482,-112.994375522,1589.162,-7371.133,19552.084,184.823
MD1_M07,APPS,39.472973736,-112.994322938,1589.265,-7366.605,19554.552,184.923
MD1_M08,APPS,39.472981422,-112.994296463,1589.161,-7364.325,19555.403,184.819
MD1_M09,APPS,39.472991227,-112.994237599,1589.277,-7359.258,19556.487,184.938
MD1_MD2,APPS,39.472350418,-112.991792168,1582.471,-7148.842,19485.107,178.589
